,reporting_date,total_cases,new_cases_today,total_tests,new_tests_today,total_deaths,new_deaths_today,OLD_deaths,total_recovered,new_recovered_today,intensive_care_right_now,emergency_calls,information_calls,persons_in_quarantine,persons_in_home_isolation,tests_for_case_definition,tests_upon_request,tests_done_before_today_and_reported_today,rapid_tests,infected_asymptomatic,infected_hospitalized,infected_positive_retests,persons_in_institutional_isolation,persons_in_home_quarantine,persons_in_institutional_quarantine,romania_population_2020
825,2020-08-18,72208,1014,1542094.0,21344.0,3074.0,45.0,,59650.0,1117.0,479.0,917.0,805.0,,9603.0,13290.0,7999.0,55.0,,8316.0,7118.0,715.0,5648.0,26956.0,10.0,19317984
826,2020-08-17,71194,733,1520750.0,6862.0,3029.0,38.0,,58533.0,496.0,497.0,660.0,,,9604.0,4518.0,1872.0,472.0,,8072.0,7472.0,223.0,5509.0,26442.0,192.0,19317984
827,2020-08-16,70461,1087,1513888.0,11846.0,2991.0,37.0,,58037.0,762.0,479.0,767.0,,,9524.0,6859.0,4987.0,,,7981.0,7359.0,763.0,5544.0,26713.0,23.0,19317984
828,2020-08-15,69374,1328,1502042.0,23986.0,2954.0,50.0,,57275.0,1248.0,473.0,1112.0,620.0,,9091.0,14239.0,9747.0,,,7814.0,7309.0,469.0,5479.0,26702.0,26.0,19317984
829,2020-08-14,68046,1415,1478056.0,27787.0,2904.0,44.0,,56027.0,1114.0,473.0,1093.0,636.0,,8799.0,13439.0,9475.0,4873.0,,7497.0,7431.0,611.0,5179.0,24859.0,77.0,19317984
830,2020-08-13,66631,1454,1450269.0,22643.0,2860.0,53.0,,54913.0,1518.0,478.0,1003.0,564.0,,7935.0,13999.0,8650.0,,,7253.0,7437.0,571.0,5421.0,20775.0,101.0,19317984
831,2020-08-12,65177,1415,1427626.0,22781.0,2807.0,43.0,,53395.0,1389.0,485.0,977.0,788.0,,15494.0,14098.0,8509.0,174.0,,7026.0,7381.0,763.0,10970.0,39900.0,214.0,19317984
832,2020-08-11,63762,1215,1404845.0,19511.0,2764.0,35.0,,52006.0,830.0,485.0,1009.0,1447.0,,7161.0,11595.0,7896.0,20.0,,6756.0,7436.0,613.0,5419.0,20562.0,159.0,19317984
833,2020-08-10,62547,779,1385334.0,6607.0,2729.0,29.0,,51176.0,562.0,476.0,678.0,,,7229.0,4738.0,1869.0,,,6497.0,7763.0,326.0,5373.0,20898.0,156.0,19317984
834,2020-08-09,61768,1145,1378727.0,13968.0,2700.0,41.0,,50614.0,756.0,458.0,761.0,,,6636.0,8561.0,4792.0,615.0,,6371.0,7640.0,534.0,5272.0,20463.0,168.0,19317984
835,2020-08-08,60623,1350,1364759.0,21444.0,2659.0,43.0,,49858.0,1741.0,448.0,1130.0,537.0,,6614.0,13211.0,8233.0,,,6204.0,7595.0,713.0,5215.0,20040.0,170.0,19317984
836,2020-08-07,59273,1378,1343315.0,23946.0,2616.0,50.0,,48117.0,899.0,446.0,1027.0,737.0,,6076.0,14276.0,9670.0,,,5897.0,7801.0,605.0,5031.0,20210.0,170.0,19317984
837,2020-08-06,57895,1345,1319369.0,24147.0,2566.0,45.0,,47218.0,1242.0,458.0,990.0,729.0,,5607.0,14887.0,9260.0,,,5639.0,7961.0,737.0,5078.0,19362.0,178.0,19317984
838,2020-08-05,56550,1309,1295222.0,26323.0,2521.0,41.0,,45976.0,1736.0,464.0,962.0,777.0,,5568.0,15956.0,8152.0,2215.0,,5370.0,7919.0,922.0,4736.0,18710.0,174.0,19317984
839,2020-08-04,55241,1232,1268899.0,20581.0,2480.0,48.0,,44240.0,765.0,436.0,973.0,1268.0,,5322.0,13033.0,7548.0,,,5136.0,7771.0,712.0,4561.0,18863.0,177.0,19317984
840,2020-08-03,54009,823,1248318.0,8045.0,2432.0,19.0,,43475.0,482.0,419.0,624.0,,,5143.0,5646.0,2399.0,,,4807.0,7660.0,302.0,4538.0,17675.0,179.0,19317984
841,2020-08-02,53186,1075,1240273.0,14215.0,2413.0,34.0,,42993.0,755.0,412.0,711.0,,,4913.0,8525.0,5690.0,,,4777.0,7530.0,492.0,5454.0,17114.0,59.0,19317984
842,2020-08-01,52111,1225,1226058.0,23451.0,2379.0,36.0,,42238.0,1034.0,401.0,1100.0,847.0,,4742.0,13756.0,9695.0,,,4596.0,7445.0,638.0,4284.0,16110.0,58.0,19317984
843,2020-07-31,50886,1295,1202607.0,24977.0,2343.0,39.0,,41204.0,1185.0,409.0,976.0,1044.0,,4458.0,13113.0,9654.0,2210.0,,4433.0,7456.0,654.0,4530.0,18525.0,53.0,19317984
844,2020-07-30,49591,1356,1177630.0,23402.0,2304.0,35.0,,40019.0,487.0,402.0,1008.0,1120.0,,3155.0,13566.0,9780.0,56.0,,4005.0,7265.0,526.0,6223.0,18244.0,96.0,19317984
845,2020-07-29,48235,1182,1154228.0,22529.0,2269.0,30.0,,39532.0,966.0,377.0,915.0,1380.0,,2713.0,13954.0,8095.0,480.0,,3870.0,6926.0,643.0,5510.0,16304.0,21.0,19317984
846,2020-07-28,47053,1151,1131699.0,21165.0,2239.0,33.0,,38566.0,1029.0,357.0,981.0,2402.0,,2254.0,13127.0,8008.0,30.0,,3716.0,6960.0,594.0,5063.0,13890.0,15.0,19317984
847,2020-07-27,45902,1104,1110534.0,7633.0,2206.0,19.0,,37537.0,475.0,353.0,567.0,,,1900.0,4877.0,2697.0,59.0,,3440.0,6876.0,258.0,4112.0,12396.0,14.0,19317984
848,2020-07-26,44798,1120,1102901.0,15118.0,2187.0,22.0,,37062.0,826.0,351.0,746.0,,,2062.0,8679.0,6419.0,20.0,,3572.0,6662.0,379.0,3665.0,11011.0,9.0,19317984
849,2020-07-25,43678,1284,1087783.0,34127.0,2165.0,15.0,,36236.0,580.0,315.0,979.0,1540.0,,1467.0,13182.0,9329.0,11616.0,,3106.0,6292.0,502.0,2224.0,8050.0,27.0,19317984
850,2020-07-24,42394,1119,1053656.0,22964.0,2150.0,24.0,,35656.0,1454.0,301.0,760.0,1245.0,,845.0,12839.0,9693.0,432.0,,2918.0,5864.0,470.0,1420.0,6810.0,39.0,19317984
851,2020-07-23,41275,1112,1030692.0,21419.0,2126.0,25.0,,34202.0,613.0,285.0,853.0,1383.0,,250.0,11978.0,8107.0,1334.0,,2787.0,5586.0,393.0,816.0,1334.0,,19317984
852,2020-07-22,40163,1030,1009273.0,24877.0,2101.0,27.0,,33589.0,623.0,293.0,721.0,1736.0,,336.0,,,,,2693.0,5179.0,372.0,213.0,,,19317984
853,2020-07-21,39133,994,984396.0,17204.0,2074.0,36.0,,32966.0,593.0,297.0,693.0,1609.0,,,,,,,2612.0,,,,,,19317984
854,2020-07-20,38139,681,967192.0,8570.0,2038.0,12.0,,32373.0,424.0,293.0,339.0,,,,,,,,2466.0,,,,,,19317984
855,2020-07-19,37458,767,958622.0,14889.0,2026.0,17.0,,31949.0,423.0,286.0,465.0,,,,,,,,2425.0,,,,,,19317984
856,2020-07-18,36691,889,943733.0,18732.0,2009.0,21.0,,31526.0,617.0,280.0,610.0,1075.0,,,,,,,2377.0,,,,,,19317984
857,2020-07-17,35802,799,925001.0,18986.0,1988.0,17.0,,30909.0,417.0,273.0,565.0,1231.0,,,,,,,2286.0,,,,,,19317984
858,2020-07-16,35003,777,906015.0,19097.0,1971.0,19.0,,30492.0,483.0,261.0,553.0,1146.0,,,,,,,2146.0,,,,,,19317984
859,2020-07-15,34226,641,886918.0,18440.0,1952.0,21.0,,30009.0,834.0,248.0,490.0,1109.0,,,,,,,2106.0,,,,,,19317984
860,2020-07-14,33585,637,868478.0,14237.0,1931.0,30.0,,29175.0,356.0,234.0,464.0,1936.0,,,,,,,1995.0,,,,,,19317984
861,2020-07-13,32948,413,854241.0,6655.0,1901.0,17.0,,28819.0,490.0,235.0,328.0,,,,,,,,1860.0,,,,,,19317984
862,2020-07-12,32535,456,847586.0,8633.0,1884.0,13.0,,28329.0,425.0,243.0,322.0,,,,,,,,1842.0,,,,,,19317984
863,2020-07-11,32079,698,838953.0,14610.0,1871.0,24.0,,27904.0,972.0,239.0,400.0,1017.0,,,,,,,1793.0,,,,,,19317984
864,2020-07-10,31381,592,824343.0,14680.0,1847.0,13.0,,26932.0,552.0,236.0,475.0,1187.0,,,,,,,1683.0,,,,,,19317984
865,2020-07-09,30789,614,809663.0,13179.0,1834.0,17.0,,26380.0,562.0,240.0,395.0,1176.0,,,,,,,1605.0,,,,,,19317984
866,2020-07-08,30175,555,796484.0,13147.0,1817.0,18.0,,25818.0,902.0,237.0,406.0,1023.0,,,,,,,1485.0,,,,,,19317984
867,2020-07-07,29620,397,783337.0,11855.0,1799.0,31.0,,24916.0,1106.0,231.0,440.0,2032.0,,,,,,,1393.0,,,,,,19317984
868,2020-07-06,29223,250,771482.0,4614.0,1768.0,18.0,,23810.0,628.0,227.0,306.0,,,,,,,,1200.0,,,,,,19317984
869,2020-07-05,28973,391,766868.0,7831.0,1750.0,19.0,,23182.0,564.0,215.0,414.0,,,,,,,,1106.0,,,,,,19317984
870,2020-07-04,28582,416,759037.0,11445.0,1731.0,23.0,,22618.0,1045.0,223.0,434.0,1969.0,,,,,,,1007.0,,,,,,19317984
871,2020-07-03,28166,420,747592.0,12371.0,1708.0,21.0,,21573.0,623.0,224.0,457.0,1396.0,741.0,,,,,,887.0,,,,,,19317984
872,2020-07-02,27746,450,735221.0,12524.0,1687.0,20.0,,20950.0,637.0,237.0,484.0,1276.0,787.0,,,,,,1070.0,,,,,,19317984
873,2020-07-01,27296,326,722697.0,12585.0,1667.0,16.0,,20313.0,896.0,222.0,438.0,1307.0,833.0,,,,,,1435.0,,,,,,19317984
874,2020-06-30,26970,388,710112.0,10424.0,1651.0,17.0,,19417.0,505.0,205.0,453.0,1710.0,890.0,,,,,,1091.0,,,,,,19317984
875,2020-06-29,26582,269,699688.0,4779.0,1634.0,22.0,,18912.0,98.0,210.0,319.0,,919.0,,,,,,,,,,,,19317984
876,2020-06-28,26313,291,694909.0,7291.0,1612.0,23.0,,18814.0,284.0,217.0,335.0,,942.0,,,,,,,,,,,,19317984
877,2020-06-27,26022,325,687618.0,12236.0,1589.0,10.0,,18530.0,349.0,199.0,423.0,914.0,1061.0,,,,,,,,,,,,19317984
878,2020-06-26,25697,411,675382.0,11824.0,1579.0,14.0,,18181.0,275.0,186.0,407.0,962.0,1121.0,,,,,,,,,,,,19317984
879,2020-06-25,25286,460,663558.0,12555.0,1565.0,10.0,,17906.0,515.0,199.0,463.0,1040.0,1149.0,,,,,,,,,,,,19317984
880,2020-06-24,24826,321,651003.0,11681.0,1555.0,16.0,,17391.0,204.0,186.0,469.0,1590.0,1186.0,,,,,,,,,,,,19317984
881,2020-06-23,24505,214,639322.0,8948.0,1539.0,16.0,,17187.0,156.0,200.0,466.0,3018.0,1241.0,,,,,,,,,,,,19317984
882,2020-06-22,24291,246,630374.0,4044.0,1523.0,11.0,,17031.0,120.0,195.0,297.0,,1258.0,,,,,,,,,,,,19317984
883,2020-06-21,24045,315,626330.0,6333.0,1512.0,12.0,,16911.0,176.0,195.0,431.0,,1309.0,,,,,,,,,,,,19317984
884,2020-06-20,23730,330,619997.0,11226.0,1500.0,16.0,,16735.0,180.0,190.0,412.0,1452.0,1335.0,,,,,,,,,,,,19317984
885,2020-06-19,23400,320,608771.0,11075.0,1484.0,11.0,,16555.0,247.0,184.0,494.0,1606.0,1392.0,,,,,,,,,,,,19317984
886,2020-06-18,23080,320,597696.0,12343.0,1473.0,22.0,,16308.0,191.0,178.0,486.0,2160.0,1429.0,,,,,,,,,,,,19317984
887,2020-06-17,22760,345,585353.0,11715.0,1451.0,14.0,,16117.0,46.0,161.0,406.0,2906.0,1504.0,,,,,,,,,,,,19317984
888,2020-06-16,22415,250,573638.0,9360.0,1437.0,10.0,,16071.0,254.0,173.0,454.0,4963.0,1407.0,,,,,,,,,,,,19317984
889,2020-06-15,22165,166,564278.0,3682.0,1427.0,17.0,,15817.0,98.0,175.0,377.0,1224.0,1331.0,,,,,,,,,,,,19317984
890,2020-06-14,21999,320,560596.0,7926.0,1410.0,16.0,,15719.0,84.0,165.0,391.0,1372.0,1985.0,,,,,,,,,,,,19317984
891,2020-06-13,21679,275,552670.0,10024.0,1394.0,14.0,,15635.0,190.0,171.0,430.0,1853.0,2024.0,,,,,,,,,,,,19317984
892,2020-06-12,21404,222,542646.0,11027.0,1380.0,11.0,,15445.0,162.0,171.0,427.0,1359.0,2030.0,,,,,,,,,,,,19317984
893,2020-06-11,21182,237,531619.0,11055.0,1369.0,9.0,,15283.0,180.0,153.0,407.0,1287.0,2213.0,,,,,,,,,,,,19317984
894,2020-06-10,20945,196,520564.0,9269.0,1360.0,15.0,,15103.0,193.0,150.0,465.0,1397.0,2212.0,,,,,,,,,,,,19317984
895,2020-06-09,20749,145,511295.0,5180.0,1345.0,11.0,,14910.0,84.0,152.0,361.0,924.0,2120.0,,,,,,,,,,,,19317984
896,2020-06-08,20604,125,506115.0,2915.0,1334.0,8.0,,14826.0,188.0,146.0,289.0,585.0,2113.0,,,,,,,,,,,,19317984
897,2020-06-07,20479,189,503200.0,6792.0,1326.0,8.0,,14638.0,219.0,144.0,384.0,675.0,2468.0,,,,,,,,,,,,19317984
898,2020-06-06,20290,187,496408.0,11626.0,1318.0,10.0,,14419.0,274.0,153.0,418.0,989.0,2393.0,,,,,,,,,,,,19317984
899,2020-06-05,20103,196,484782.0,11932.0,1308.0,9.0,,14145.0,226.0,152.0,453.0,1094.0,2395.0,,,,,,,,,,,,19317984
900,2020-06-04,19907,238,472850.0,13445.0,1299.0,11.0,,13919.0,119.0,153.0,404.0,1259.0,2363.0,,,,,,,,,,,,19317984
901,2020-06-03,19669,152,459405.0,10592.0,1288.0,9.0,,13800.0,274.0,162.0,485.0,1499.0,2376.0,,,,,,,,,,,,19317984
902,2020-06-02,19517,119,448813.0,5561.0,1279.0,9.0,,13526.0,100.0,166.0,397.0,1604.0,2333.0,,,,,,,,,,,,19317984
903,2020-06-01,19398,141,443252.0,4055.0,1270.0,8.0,,13426.0,170.0,159.0,354.0,867.0,2424.0,,,,,,,,,,,,19317984
904,2020-05-31,19257,124,439197.0,13378.0,1262.0,9.0,,13256.0,210.0,160.0,380.0,1022.0,2330.0,,,,,,,,,,,,19317984
905,2020-05-30,19133,151,425819.0,4368.0,1253.0,13.0,,13046.0,217.0,160.0,429.0,1393.0,2993.0,,,,,,,,,,,,19317984
906,2020-05-29,18982,191,421451.0,11451.0,1240.0,11.0,,12829.0,200.0,182.0,389.0,1248.0,3371.0,,,,,,,,,,,,19317984
907,2020-05-28,18791,197,410000.0,12437.0,1229.0,10.0,,12629.0,467.0,182.0,418.0,1296.0,3712.0,,,,,,,,,,,,19317984
908,2020-05-27,18594,165,397563.0,11835.0,1219.0,9.0,,12162.0,288.0,198.0,402.0,1093.0,4935.0,,,,,,,,,,,,19317984
909,2020-05-26,18429,146,385728.0,8537.0,1210.0,17.0,,11874.0,244.0,181.0,476.0,1437.0,5287.0,,,,,,,,,,,,19317984
910,2020-05-25,18283,213,377191.0,8709.0,1193.0,14.0,,11630.0,231.0,177.0,341.0,717.0,6001.0,,,,,,,,,,,,19317984
911,2020-05-24,18070,213,368482.0,6916.0,1179.0,9.0,,11399.0,212.0,188.0,342.0,833.0,6973.0,,,,,,,,,,,,19317984
912,2020-05-23,17857,145,361566.0,8919.0,1170.0,11.0,,11187.0,410.0,196.0,537.0,1178.0,8239.0,,,,,,,,,,,,19317984
913,2020-05-22,17712,127,352647.0,10181.0,1159.0,8.0,,10777.0,196.0,200.0,440.0,1261.0,8968.0,,,,,,,,,,,,19317984
914,2020-05-21,17585,198,342466.0,9979.0,1151.0,10.0,,10581.0,225.0,203.0,447.0,1296.0,9800.0,,,,,,,,,,,,19317984
915,2020-05-20,17387,196,332487.0,10413.0,1141.0,15.0,,10356.0,190.0,198.0,428.0,1440.0,11050.0,,,,,,,,,,,,19317984
916,2020-05-19,17191,155,322074.0,8453.0,1126.0,19.0,,10166.0,236.0,195.0,463.0,1869.0,11808.0,,,,,,,,,,,,19317984
917,2020-05-18,17036,165,313621.0,3214.0,1107.0,10.0,,9930.0,40.0,193.0,393.0,1079.0,12351.0,,,,,,,,,,,,19317984
918,2020-05-17,16871,167,310407.0,6673.0,1097.0,16.0,,9890.0,316.0,205.0,309.0,1614.0,13055.0,,,,,,,,,,,,19317984
919,2020-05-16,16704,267,303734.0,9133.0,1081.0,25.0,,9574.0,204.0,206.0,402.0,4961.0,13746.0,,,,,,,,,,,,19317984
920,2020-05-15,16437,190,294601.0,8384.0,1056.0,10.0,,9370.0,317.0,219.0,364.0,3798.0,14441.0,,,,,,,,,,,,19317984
921,2020-05-14,16247,245,286217.0,8413.0,1046.0,30.0,,9053.0,1092.0,225.0,468.0,1932.0,14066.0,,,,,,,,,,,,19317984
922,2020-05-13,16002,224,277804.0,8621.0,1016.0,25.0,,7961.0,276.0,228.0,375.0,1794.0,14313.0,,,,,,,,,,,,19317984
923,2020-05-12,15778,190,269183.0,6964.0,991.0,19.0,,7685.0,440.0,238.0,412.0,1905.0,14923.0,,,,,,,,,,,,19317984
924,2020-05-11,15588,226,262219.0,5470.0,972.0,20.0,,7245.0,194.0,255.0,412.0,815.0,14745.0,,,,,,,,,,,,19317984
925,2020-05-10,15362,231,256749.0,8693.0,952.0,26.0,,7051.0,139.0,242.0,406.0,1027.0,14399.0,,,,,,,,,,,,19317984
926,2020-05-09,15131,320,248056.0,10776.0,926.0,28.0,,6912.0,489.0,245.0,410.0,1252.0,14323.0,,,,,,,,,,,,19317984
927,2020-05-08,14811,312,237280.0,10667.0,898.0,22.0,,6423.0,279.0,232.0,426.0,1451.0,14382.0,,,,,,,,,,,,19317984
928,2020-05-07,14499,392,226613.0,9474.0,876.0,18.0,,6144.0,356.0,234.0,504.0,1406.0,14142.0,,,,,,,,,,,,19317984
929,2020-05-06,14107,270,217139.0,11297.0,858.0,31.0,,5788.0,334.0,244.0,460.0,1517.0,13545.0,,,,,,,,,,,,19317984
930,2020-05-05,13837,325,205842.0,6774.0,827.0,24.0,,5454.0,185.0,244.0,514.0,1896.0,12727.0,,,,,,,,,,,,19317984
931,2020-05-04,13512,349,199068.0,3560.0,803.0,23.0,,5269.0,400.0,243.0,401.0,1101.0,12830.0,,,,,,,,,,,,19317984
932,2020-05-03,13163,431,195508.0,4968.0,780.0,25.0,,4869.0,322.0,255.0,422.0,1031.0,13349.0,,,,,,,,,,,,19317984
933,2020-05-02,12732,165,190540.0,6852.0,755.0,29.0,,4547.0,219.0,265.0,470.0,1176.0,13302.0,,,,,,,,,,,,19317984
934,2020-05-01,12567,327,183688.0,8314.0,726.0,31.0,,4328.0,311.0,249.0,585.0,1543.0,12060.0,,,,,,,,,,,,19317984
935,2020-04-30,12240,262,175374.0,8381.0,695.0,20.0,,4017.0,448.0,221.0,582.0,1670.0,12053.0,,,,,,,,,,,,19317984
936,2020-04-29,11978,362,166993.0,16684.0,675.0,25.0,,3569.0,165.0,247.0,587.0,1928.0,12042.0,,,,,,,,,,,,19317984
937,2020-04-28,11616,277,150309.0,6475.0,650.0,19.0,,3404.0,263.0,243.0,602.0,2282.0,11631.0,,,,,,,,,,,,19317984
938,2020-04-27,11339,303,143834.0,7316.0,631.0,23.0,,3141.0,87.0,227.0,425.0,1197.0,11906.0,,,,,,,,,,,,19317984
939,2020-04-26,11036,401,136518.0,9873.0,608.0,33.0,,3054.0,164.0,236.0,488.0,1172.0,11775.0,,,,,,,,,,,,19317984
940,2020-04-25,10635,218,126645.0,5043.0,575.0,23.0,,2890.0,73.0,235.0,579.0,1589.0,12009.0,,,,,,,,,,,,19317984
941,2020-04-24,10417,321,121602.0,8266.0,552.0,25.0,,2817.0,339.0,241.0,389.0,1573.0,12251.0,,,,,,,,,,,,19317984
942,2020-04-23,10096,386,113336.0,6979.0,527.0,19.0,,2478.0,72.0,236.0,375.0,1701.0,12226.0,,,,,,,,,,,,19317984
943,2020-04-22,9710,468,106357.0,4805.0,508.0,26.0,,2406.0,253.0,288.0,432.0,1970.0,12809.0,,,,,,,,,,,,19317984
944,2020-04-21,9242,306,101552.0,3061.0,482.0,31.0,,2153.0,136.0,245.0,341.0,1465.0,13372.0,,,,,,,,,,,,19317984
945,2020-04-20,8936,190,98491.0,4880.0,451.0,17.0,,2017.0,125.0,261.0,299.0,803.0,14530.0,,,,,,,,,,,,19317984
946,2020-04-19,8746,328,93611.0,2620.0,434.0,17.0,,1892.0,162.0,256.0,420.0,1018.0,17473.0,,,,,,,,,,,,19317984
947,2020-04-18,8418,351,90991.0,5186.0,417.0,17.0,,1730.0,222.0,248.0,418.0,1398.0,19911.0,,,,,,,,,,,,19317984
948,2020-04-17,8067,360,85805.0,6176.0,400.0,13.0,,1508.0,151.0,258.0,453.0,1982.0,22129.0,,,,,,,,,,,,19317984
949,2020-04-16,7707,491,79629.0,4802.0,387.0,25.0,,1357.0,140.0,243.0,447.0,1917.0,22866.0,,,,,,,,,,,,19317984
950,2020-04-15,7216,337,74827.0,4730.0,362.0,40.0,,1217.0,166.0,245.0,445.0,1923.0,23353.0,,,,,,,,,,,,19317984
951,2020-04-14,6879,246,70097.0,2893.0,322.0,4.0,,1051.0,137.0,241.0,512.0,2430.0,23645.0,,,,,,,,,,,,19317984
952,2020-04-13,6633,333,67204.0,4876.0,318.0,12.0,,914.0,62.0,231.0,422.0,1348.0,24020.0,,,,,,,,,,,,19317984
953,2020-04-12,6300,310,62328.0,3056.0,306.0,24.0,,852.0,94.0,204.0,500.0,1486.0,24193.0,,,,,,,,,,,,19317984
954,2020-04-11,5990,523,59272.0,3842.0,282.0,25.0,,758.0,29.0,208.0,558.0,2183.0,24984.0,,,,,,,,,,,,19317984
955,2020-04-10,5467,265,55430.0,3628.0,257.0,28.0,,729.0,82.0,183.0,537.0,2109.0,25226.0,,,,,,,,,,,,19317984
956,2020-04-09,5202,441,51802.0,4595.0,229.0,20.0,,647.0,119.0,178.0,648.0,2398.0,25586.0,,,,,,,,,,,,19317984
957,2020-04-08,4761,344,47207.0,3629.0,209.0,27.0,,528.0,68.0,162.0,631.0,2505.0,25556.0,,,,,,,,,,,,19317984
958,2020-04-07,4417,360,43578.0,2591.0,182.0,25.0,,460.0,54.0,274.0,663.0,3042.0,25379.0,,,,,,,,,,,,19317984
959,2020-04-06,4057,193,40987.0,2364.0,157.0,9.0,,406.0,32.0,179.0,656.0,2513.0,23849.0,,,,,,,,,,,,19317984
960,2020-04-05,3864,251,38623.0,2531.0,148.0,7.0,,374.0,45.0,141.0,766.0,3300.0,15980.0,,,,,,,,,,,,19317984
961,2020-04-04,3613,430,36092.0,4435.0,141.0,25.0,,329.0,46.0,119.0,893.0,4164.0,15252.0,,,,,,,,,,,,19317984
962,2020-04-03,3183,445,31657.0,3174.0,116.0,22.0,,283.0,16.0,83.0,913.0,5385.0,13531.0,,,,,,,,,,,,19317984
963,2020-04-02,2738,278,28483.0,1874.0,94.0,9.0,,267.0,15.0,78.0,847.0,3930.0,15407.0,,,,,,,,,,,,19317984
964,2020-04-01,2460,215,26609.0,1955.0,85.0,16.0,,252.0,32.0,57.0,923.0,4826.0,12218.0,,,,,,,,,,,,19317984
965,2020-03-31,2245,293,24654.0,1551.0,69.0,23.0,,220.0,40.0,62.0,1151.0,6393.0,11576.0,,,,,,,,,,,,19317984
966,2020-03-30,1952,192,23103.0,1643.0,46.0,8.0,,180.0,11.0,55.0,1009.0,3912.0,9255.0,,,,,,,,,,,,19317984
967,2020-03-29,1760,308,21460.0,1797.0,38.0,9.0,,169.0,30.0,38.0,1018.0,4118.0,8666.0,,,,,,,,,,,,19317984
968,2020-03-28,1452,160,19663.0,2210.0,29.0,5.0,,139.0,24.0,34.0,1122.0,6039.0,7801.0,,,,,,,,,,,,19317984
969,2020-03-27,1292,263,17453.0,1455.0,24.0,7.0,,115.0,21.0,32.0,1127.0,6553.0,7219.0,,,,,,,,,,,,19317984
970,2020-03-26,1029,123,15998.0,1532.0,17.0,4.0,,94.0,12.0,29.0,1482.0,10024.0,6151.0,,,,,,,,,,,,19317984
971,2020-03-25,906,144,14466.0,1842.0,13.0,5.0,,82.0,3.0,18.0,1391.0,9359.0,6016.0,,,,,,,,,,,,19317984
972,2020-03-24,762,186,12624.0,1401.0,8.0,4.0,,79.0,6.0,16.0,1473.0,8171.0,5515.0,,,,,,,,,,,,19317984
973,2020-03-23,576,143,11223.0,1256.0,4.0,2.0,,73.0,9.0,15.0,1073.0,5134.0,5066.0,,,,,,,,,,,,19317984
974,2020-03-22,433,66,9967.0,1052.0,2.0,,,64.0,12.0,14.0,1231.0,4857.0,4803.0,,,,,,,,,,,,19317984
975,2020-03-21,367,59,8915.0,631.0,,,,52.0,21.0,14.0,1501.0,5704.0,4207.0,,,,,,,,,,,,19317984
976,2020-03-20,308,31,8284.0,3311.0,,,,31.0,6.0,11.0,1604.0,4950.0,4044.0,,,,,,,,,,,,19317984
977,2020-03-19,277,17,4973.0,303.0,,,,25.0,6.0,6.0,1482.0,5427.0,3822.0,,,,,,,,,,,,19317984
978,2020-03-18,260,14,4670.0,520.0,,,,19.0,,,1395.0,7885.0,3510.0,,,,,,,,,,,,19317984
979,2020-03-17,246,62,4150.0,442.0,,,,,,,1349.0,6187.0,3373.0,,,,,,,,,,,,19317984
980,2020-03-16,184,26,3708.0,503.0,,,,,,,1153.0,5517.0,3078.0,,,,,,,,,,,,19317984
981,2020-03-15,158,35,3205.0,276.0,,,,,,,1231.0,5614.0,2855.0,,,,,,,,,,,,19317984
982,2020-03-14,123,34,2929.0,,,,,,,,,,2652.0,,,,,,,,,,,,19317984
983,2020-03-13,89,30,,,,,,,,,,,,,,,,,,,,,,,19317984
984,2020-03-12,59,12,,,,,,,,,,,,,,,,,,,,,,,19317984
985,2020-03-11,47,18,,,,,,,,,,,,,,,,,,,,,,,19317984
986,2020-03-10,29,12,,,,,,,,,,,,,,,,,,,,,,,19317984
987,2020-03-09,17,2,,,,,,,,,,,,,,,,,,,,,,,19317984
988,2020-03-08,15,2,,,,,,,,,,,,,,,,,,,,,,,19317984
989,2020-03-07,13,4,,,,,,,,,,,,,,,,,,,,,,,19317984
990,2020-03-06,9,2,,,,,,,,,,,,,,,,,,,,,,,19317984
991,2020-03-05,7,1,,,,,,,,,,,,,,,,,,,,,,,19317984
992,2020-03-04,6,2,,,,,,,,,,,,,,,,,,,,,,,19317984
993,2020-03-03,4,4,,,,,,,,,,,,,,,,,,,,,,,19317984
